"year","state_code","long_name","name","variable","deflactor","value","valReal","poblacion","percap"
2001,21,"Puebla","PUE","r33_fasa",862.8,0.66203,1303.26420252859,5301444,245.83192853279
2001,21,"Puebla","PUE","r33_infraeduca",130.8,0.66203,197.574128060662,5301444,37.2679836023283
2001,22,"Querétaro","QR","r33_fasa",471.6,0.66203,712.354425026056,1579076,451.121051188199
2001,22,"Querétaro","QR","r33_fise",34.2,0.66203,51.659290364485,1579076,32.7148853915106
2001,22,"Querétaro","QR","r33_fortamun",283,0.66203,427.473075238282,1579076,270.710893736769
2001,22,"Querétaro","QR","r33_fortaestados",0,0.66203,0,1579076,0
2001,22,"Querétaro","QR","r33_infraeduca",53.8,0.66203,81.26519946226,1579076,51.4637670778734
2001,22,"Querétaro","QR","r33_edutecnologica",42.9,0.66203,64.8006887905382,1579076,41.0370930788247
2001,22,"Querétaro","QR","r33_faeb",2112.8,0.66203,3191.39616029485,1579076,2021.05291974221
2001,22,"Querétaro","QR","r33_alimenticio",53.1,0.66203,80.2078455659109,1579076,50.7941641605033
2001,22,"Querétaro","QR","r33_total",3414.1,0.66203,5157.01705360784,1579076,3265.84474313323
2001,22,"Querétaro","QR","r33_segurid",101.2,0.66203,152.863163300757,1579076,96.8054503397916
2001,22,"Querétaro","QR","r33_fism",248.1,0.66203,374.756430977448,1579076,237.326405427888
2001,22,"Querétaro","QR","r33_edusuperior",13.4,0.66203,20.2407745872544,1579076,12.8181129896562
2001,22,"Querétaro","QR","r33_fis",282.3,0.66203,426.415721341933,1579076,270.041290819399
2001,22,"Querétaro","QR","r33_multiple",120.3,0.66203,181.713819615425,1579076,115.076044228033
2001,23,"Quintana Roo","QROO","r33_multiple",105.2,0.66203,158.905185565609,976468,162.734657526523
2001,23,"Quintana Roo","QROO","r33_fortamun",176.4,0.66203,266.453181879975,976468,272.874463761204
2001,23,"Quintana Roo","QROO","r33_faeb",1718,0.66203,2595.04856275395,976468,2657.58689762896
2001,23,"Quintana Roo","QROO","r33_fortaestados",0,0.66203,0,976468,0
2001,23,"Quintana Roo","QROO","r33_total",2690.5,0.66203,4064.01522589611,976468,4161.95433531473
2001,23,"Quintana Roo","QROO","r33_fasa",429.1,0.66203,648.157938462003,976468,663.777961450865
2001,23,"Quintana Roo","QROO","r33_fis",133.5,0.66203,201.652493089437,976468,206.512136690027
2001,23,"Quintana Roo","QROO","r33_fise",16.2,0.66203,24.4701901726508,976468,25.0598997331718
2001,23,"Quintana Roo","QROO","r33_segurid",79.2,0.66203,119.632040844071,976468,122.515065362173
2001,23,"Quintana Roo","QROO","r33_alimenticio",18.6,0.66203,28.095403531562,976468,28.7724774714195
2001,23,"Quintana Roo","QROO","r33_infraeduca",47.7,0.66203,72.0511155083607,976468,73.7874825476725
2001,23,"Quintana Roo","QROO","r33_edusuperior",38.9,0.66203,58.7586665256861,976468,60.174697507431
2001,23,"Quintana Roo","QROO","r33_edutecnologica",49.1,0.66203,74.1658233010589,976468,75.9531528949836
2001,23,"Quintana Roo","QROO","r33_fism",117.3,0.66203,177.182302916786,976468,181.452236956855
2001,24,"San Luis Potosí","SLP","r33_fortamun",463.6,0.66203,700.270380496352,2407204,290.906121997285
2001,24,"San Luis Potosí","SLP","r33_fortaestados",0,0.66203,0,2407204,0
2001,24,"San Luis Potosí","SLP","r33_infraeduca",70.1,0.66203,105.886440191532,2407204,43.9873148231442
2001,24,"San Luis Potosí","SLP","r33_fasa",534.1,0.66203,806.76102291437,2407204,335.144434337252
2001,24,"San Luis Potosí","SLP","r33_fise",79.6,0.66203,120.236243070556,2407204,49.9485058476788
2001,24,"San Luis Potosí","SLP","r33_segurid",150.8,0.66203,227.784239384922,2407204,94.6260638420849
2001,24,"San Luis Potosí","SLP","r33_multiple",118.3,0.66203,178.692808482999,2407204,74.2325156002563
2001,24,"San Luis Potosí","SLP","r33_alimenticio",32.4,0.66203,48.9403803453016,2407204,20.330798862623
2001,24,"San Luis Potosí","SLP","r33_faeb",4134.6,0.66203,6245.33631406432,2407204,2594.43583263584
2001,24,"San Luis Potosí","SLP","r33_fism",577.3,0.66203,872.014863374771,2407204,362.252166154082
2001,24,"San Luis Potosí","SLP","r33_total",6130.4,0.66203,9260.00332311225,2407204,3846.78794282173
2001,24,"San Luis Potosí","SLP","r33_edutecnologica",72.1,0.66203,108.907451323958,2407204,45.2423024072568
2001,24,"San Luis Potosí","SLP","r33_fis",656.9,0.66203,992.251106445327,2407204,412.200672001761
2001,24,"San Luis Potosí","SLP","r33_edusuperior",15.8,0.66203,23.8659879461656,2407204,9.914401914489
2001,25,"Sinaloa","SIN","r33_fortamun",511.7,0.66203,772.925698231198,2571178,300.611508900278
2001,25,"Sinaloa","SIN","r33_edutecnologica",121.5,0.66203,183.526426294881,2571178,71.3783434265854
2001,25,"Sinaloa","SIN","r33_multiple",158,0.66203,238.659879461656,2571178,92.8212202584402
2001,25,"Sinaloa","SIN","r33_faeb",3608.1,0.66203,5450.05513345317,2571178,2119.67243553467
2001,25,"Sinaloa","SIN","r33_alimenticio",66.1,0.66203,99.8444179266801,2571178,38.8321687283728
2001,25,"Sinaloa","SIN","r33_fasa",611.4,0.66203,923.523103182635,2571178,359.182873835509
2001,25,"Sinaloa","SIN","r33_edusuperior",21.9,0.66203,33.080071900065,2571178,12.8657260991129
2001,25,"Sinaloa","SIN","r33_fortaestados",0,0.66203,0,2571178,0
2001,25,"Sinaloa","SIN","r33_infraeduca",70,0.66203,105.735389634911,2571178,41.1233254309545
2001,25,"Sinaloa","SIN","r33_fis",266.6,0.66203,402.700783952389,2571178,156.621122284178
2001,25,"Sinaloa","SIN","r33_segurid",175.4,0.66203,264.942676313762,2571178,103.04330400842
2001,25,"Sinaloa","SIN","r33_fism",234.2,0.66203,353.760403607087,2571178,137.586897370422
2001,25,"Sinaloa","SIN","r33_total",5452.7,0.66203,8236.33370088969,2571178,3203.33080824808
2001,25,"Sinaloa","SIN","r33_fise",32.4,0.66203,48.9403803453016,2571178,19.0342249137561
2001,26,"Sonora","SON","r33_edusuperior",63.6,0.66203,96.0681540111475,2330502,41.2220860617788
2001,26,"Sonora","SON","r33_fism",161.4,0.66203,243.79559838678,2330502,104.610765571873
2001,26,"Sonora","SON","r33_fasa",775.8,0.66203,1171.85021826805,2330502,502.83167243283
2001,26,"Sonora","SON","r33_multiple",188.5,0.66203,284.730299231153,2330502,122.175522368637
2001,26,"Sonora","SON","r33_fis",183.7,0.66203,277.47987251333,2330502,119.064421533785
2001,26,"Sonora","SON","r33_total",5335.6,0.66203,8059.45349908614,2330502,3458.24783634004
2001,26,"Sonora","SON","r33_segurid",226.3,0.66203,341.827409634005,2330502,146.67544144309
2001,26,"Sonora","SON","r33_fise",22.3,0.66203,33.6842741265502,2330502,14.453655961913
2001,26,"Sonora","SON","r33_fortamun",446.8,0.66203,674.893886983974,2330502,289.591636044068
2001,26,"Sonora","SON","r33_alimenticio",65.3,0.66203,98.6360134737096,2330502,42.3239342741219
2001,26,"Sonora","SON","r33_fortaestados",0,0.66203,0,2330502,0
2001,26,"Sonora","SON","r33_faeb",3393.9,0.66203,5126.50484117034,2330502,2199.742734042
2001,26,"Sonora","SON","r33_edutecnologica",120.6,0.66203,182.166971285289,2330502,78.1664084756371
2001,26,"Sonora","SON","r33_infraeduca",59.6,0.66203,90.0261317462955,2330502,38.6295020327361
2001,27,"Tabasco","TAB","r33_fortamun",381.4,0.66203,576.106822953643,2004482,287.409327174623
2001,27,"Tabasco","TAB","r33_fis",460.9,0.66203,696.192015467577,2004482,347.317668837923
2001,27,"Tabasco","TAB","r33_fise",55.9,0.66203,84.4372611513073,2004482,42.1242301758296
2001,27,"Tabasco","TAB","r33_edutecnologica",77,0.66203,116.308928598402,2004482,58.0244315481016
2001,27,"Tabasco","TAB","r33_segurid",147.8,0.66203,223.252722686283,2004482,111.376766010512
2001,27,"Tabasco","TAB","r33_fortaestados",0,0.66203,0,2004482,0
2001,27,"Tabasco","TAB","r33_total",4954.7,0.66203,7484.10192891561,2004482,3733.68377910882
2001,27,"Tabasco","TAB","r33_faeb",3044.9,0.66203,4599.338398562,2004482,2294.52716390668
2001,27,"Tabasco","TAB","r33_infraeduca",78.9,0.66203,119.178889174207,2004482,59.4562032356522
2001,27,"Tabasco","TAB","r33_multiple",185,0.66203,279.443529749407,2004482,139.40934852466
2001,27,"Tabasco","TAB","r33_fasa",657.7,0.66203,993.459510898298,2004482,495.619073106318
2001,27,"Tabasco","TAB","r33_edusuperior",25.5,0.66203,38.5178919384318,2004482,19.2158831750207
2001,27,"Tabasco","TAB","r33_fism",405,0.66203,611.75475431627,2004482,305.193438662093
2001,27,"Tabasco","TAB","r33_alimenticio",80.6,0.66203,121.746748636769,2004482,60.7372621139869
2001,28,"Tamaulipas","TAM","r33_segurid",217.2,0.66203,328.081808981466,2852000,115.035697398831
2001,28,"Tamaulipas","TAM","r33_alimenticio",62.3,0.66203,94.1044967750706,2852000,32.9959666111748
2001,28,"Tamaulipas","TAM","r33_fasa",929.3,0.66203,1403.71282268175,2852000,492.185421697669
2001,28,"Tamaulipas","TAM","r33_fortamun",554.6,0.66203,837.726387021736,2852000,293.732954776205
2001,28,"Tamaulipas","TAM","r33_multiple",188.7,0.66203,285.032400344395,2852000,99.9412343423546
2001,28,"Tamaulipas","TAM","r33_fis",352.8,0.66203,532.906363759951,2852000,186.853563730698
2001,28,"Tamaulipas","TAM","r33_edutecnologica",104.8,0.66203,158.300983339124,2852000,55.5052536252187
2001,28,"Tamaulipas","TAM","r33_faeb",4759.2,0.66203,7188.79809072096,2852000,2520.61644134676
2001,28,"Tamaulipas","TAM","r33_fise",42.8,0.66203,64.6496382339169,2852000,22.6681760988488
2001,28,"Tamaulipas","TAM","r33_total",7106.6,0.66203,10734.5588568494,2852000,3763.87056691774
2001,28,"Tamaulipas","TAM","r33_edusuperior",55.7,0.66203,84.1351600380647,2852000,29.5004067454645
2001,28,"Tamaulipas","TAM","r33_fortaestados",0,0.66203,0,2852000,0
2001,28,"Tamaulipas","TAM","r33_fism",310,0.66203,468.256725526034,2852000,164.185387631849
2001,28,"Tamaulipas","TAM","r33_infraeduca",70.7,0.66203,106.79274353126,2852000,37.4448609857153
2001,29,"Tlaxcala","TLA","r33_fortamun",194.2,0.66203,293.340180958567,1027495,285.490616459026
2001,29,"Tlaxcala","TLA","r33_multiple",122.7,0.66203,185.339032974337,1027495,180.379498658715
2001,29,"Tlaxcala","TLA","r33_alimenticio",62.7,0.66203,94.7086990015558,1027495,92.1743648402725
2001,29,"Tlaxcala","TLA","r33_infraeduca",41.1,0.66203,62.0817787713548,1027495,60.4205166656332
2001,29,"Tlaxcala","TLA","r33_fise",20.2,0.66203,30.5122124375028,1027495,29.6957283855423
2001,29,"Tlaxcala","TLA","r33_total",2666.3,0.66203,4027.46099119375,1027495,3919.68913833523
2001,29,"Tlaxcala","TLA","r33_fasa",352.2,0.66203,532.000060420223,1027495,517.764135514258
2001,29,"Tlaxcala","TLA","r33_fis",166.8,0.66203,251.95232844433,1027495,245.21027201527
2001,29,"Tlaxcala","TLA","r33_edutecnologica",36.4,0.66203,54.9824026101536,1027495,53.5111145165219
2001,29,"Tlaxcala","TLA","r33_fism",146.6,0.66203,221.440116006827,1027495,215.514543629728
2001,29,"Tlaxcala","TLA","r33_edusuperior",18.9,0.66203,28.5485552014259,1027495,27.7846171528094
2001,29,"Tlaxcala","TLA","r33_segurid",72.5,0.66203,109.511653550443,1027495,106.581203363951
2001,29,"Tlaxcala","TLA","r33_faeb",1721.5,0.66203,2600.3353322357,1027495,2530.75229780748
2001,29,"Tlaxcala","TLA","r33_fortaestados",0,0.66203,0,1027495,0
2001,3,"Baja California Sur","BCS","r33_fism",21.4,0.66203,32.3248191169584,480190,67.31672695591
2001,3,"Baja California Sur","BCS","r33_segurid",116.4,0.66203,175.822847907195,480190,366.152664377006
2001,3,"Baja California Sur","BCS","r33_alimenticio",24,0.66203,36.2521335891123,480190,75.4953947169085
2001,3,"Baja California Sur","BCS","r33_fortamun",85.5,0.66203,129.148225911212,480190,268.952343678986
2001,3,"Baja California Sur","BCS","r33_faeb",1286.2,0.66203,1942.81225926318,480190,4045.92402853699
2001,3,"Baja California Sur","BCS","r33_multiple",55.1,0.66203,83.2288566983369,480190,173.324843704236
2001,3,"Baja California Sur","BCS","r33_infraeduca",24.7,0.66203,37.3094874854614,480190,77.697343729485
2001,3,"Baja California Sur","BCS","r33_fortaestados",0,0.66203,0,480190,0
2001,3,"Baja California Sur","BCS","r33_edusuperior",6.4,0.66203,9.66723562376327,480190,20.1321052578423
2001,3,"Baja California Sur","BCS","r33_fis",24.3,0.66203,36.7052852589762,480190,76.4390871508698
2001,3,"Baja California Sur","BCS","r33_edutecnologica",24.2,0.66203,36.5542347023549,480190,76.124523006216
2001,3,"Baja California Sur","BCS","r33_fasa",282.5,0.66203,426.717822455176,480190,888.643708646943
2001,3,"Baja California Sur","BCS","r33_fise",2.9,0.66203,4.38046614201773,480190,9.12236019495977
2001,3,"Baja California Sur","BCS","r33_total",1874.2,0.66203,2830.98953219643,480190,5895.56119910124
2001,30,"Veracruz de Ignacio de la Llave","VER","r33_total",15985.9,0.66203,24146.7909309246,7257778,3327.02253099014
2001,30,"Veracruz de Ignacio de la Llave","VER","r33_infraeduca",198.2,0.66203,299.382203223419,7257778,41.2498430268078
2001,30,"Veracruz de Ignacio de la Llave","VER","r33_segurid",269,0.66203,406.3259973113,7257778,55.9849029980388
2001,30,"Veracruz de Ignacio de la Llave","VER","r33_fasa",1296.2,0.66203,1957.91731492531,7257778,269.768145970475
2001,30,"Veracruz de Ignacio de la Llave","VER","r33_multiple",353.7,0.66203,534.265818769542,7257778,73.6128631613618
2001,30,"Veracruz de Ignacio de la Llave","VER","r33_fortamun",1393.1,0.66203,2104.28530429135,7257778,289.935198388728
2001,30,"Veracruz de Ignacio de la Llave","VER","r33_fism",1966.6,0.66203,2970.56024651451,7257778,409.293346602019
2001,30,"Veracruz de Ignacio de la Llave","VER","r33_fise",271.2,0.66203,409.649109556969,7257778,56.4427720931901
2001,30,"Veracruz de Ignacio de la Llave","VER","r33_edusuperior",16.3,0.66203,24.6212407292721,7257778,3.39239375043878
2001,30,"Veracruz de Ignacio de la Llave","VER","r33_faeb",10255.7,0.66203,15491.2919354108,7257778,2134.44003597393
2001,30,"Veracruz de Ignacio de la Llave","VER","r33_fortaestados",0,0.66203,0,7257778,0
2001,30,"Veracruz de Ignacio de la Llave","VER","r33_alimenticio",139.2,0.66203,210.262374816851,7257778,28.9706263841152
2001,30,"Veracruz de Ignacio de la Llave","VER","r33_fis",2237.8,0.66203,3380.20935607148,7257778,465.736118695209
2001,30,"Veracruz de Ignacio de la Llave","VER","r33_edutecnologica",180.4,0.66203,272.495204144827,7257778,37.5452658024022
2001,31,"Yucatán","YUC","r33_fis",518.3,0.66203,782.895034968204,1746077,448.373717177538
2001,31,"Yucatán","YUC","r33_multiple",177.6,0.66203,268.265788559431,1746077,153.639151400214
2001,31,"Yucatán","YUC","r33_segurid",110,0.66203,166.155612283431,1746077,95.1593843131954
2001,31,"Yucatán","YUC","r33_faeb",2485.7,0.66203,3754.66368593568,1746077,2150.34255988463
2001,31,"Yucatán","YUC","r33_fortaestados",0,0.66203,0,1746077,0
2001,31,"Yucatán","YUC","r33_fise",62.8,0.66203,94.8597495581771,1746077,54.3273575897152
2001,31,"Yucatán","YUC","r33_edutecnologica",74.3,0.66203,112.230563569627,1746077,64.2758386770038
2001,31,"Yucatán","YUC","r33_total",4244.5,0.66203,6411.34087579113,1746077,3671.85460652143
2001,31,"Yucatán","YUC","r33_infraeduca",59.1,0.66203,89.270878963189,1746077,51.1265419355441
2001,31,"Yucatán","YUC","r33_fism",455.5,0.66203,688.035285410027,1746077,394.046359587823
2001,31,"Yucatán","YUC","r33_alimenticio",69.4,0.66203,104.829086295183,1746077,60.0369206485069
2001,31,"Yucatán","YUC","r33_fortamun",334.2,0.66203,504.810960228388,1746077,289.111511249726
2001,31,"Yucatán","YUC","r33_edusuperior",49.1,0.66203,74.1658233010589,1746077,42.4756888161627
2001,31,"Yucatán","YUC","r33_fasa",544.4,0.66203,822.319230246363,1746077,470.952443819123
2001,32,"Zacatecas","ZAC","r33_segurid",84.7,0.66203,127.939821458242,1421912,89.9773132642822
2001,32,"Zacatecas","ZAC","r33_fortamun",272.8,0.66203,412.06591846291,1421912,289.797060903143
2001,32,"Zacatecas","ZAC","r33_fasa",352.8,0.66203,532.906363759951,1421912,374.781536241308
2001,32,"Zacatecas","ZAC","r33_fism",326,0.66203,492.424814585442,1421912,346.311737003023
2001,32,"Zacatecas","ZAC","r33_faeb",2779.1,0.66203,4197.84601906258,1421912,2952.25444265368
2001,32,"Zacatecas","ZAC","r33_multiple",134,0.66203,202.407745872544,1421912,142.348996191426
2001,32,"Zacatecas","ZAC","r33_fise",45,0.66203,67.9727504795855,1421912,47.8037673777178
2001,32,"Zacatecas","ZAC","r33_fis",371,0.66203,560.397565065027,1421912,394.11550438074
2001,32,"Zacatecas","ZAC","r33_alimenticio",62.6,0.66203,94.5576484449345,1421912,66.5003519521141
2001,32,"Zacatecas","ZAC","r33_fortaestados",0,0.66203,0,1421912,0
2001,32,"Zacatecas","ZAC","r33_edusuperior",20.7,0.66203,31.2674652206093,1421912,21.9897329937502
2001,32,"Zacatecas","ZAC","r33_infraeduca",50.7,0.66203,76.5826322069997,1421912,53.8589112455621
2001,32,"Zacatecas","ZAC","r33_total",4033.4,0.66203,6092.47315076356,1421912,4284.70478536194
2001,32,"Zacatecas","ZAC","r33_edutecnologica",39,0.66203,58.9097170823074,1421912,41.4299317273555
2001,4,"Campeche","CAM","r33_segurid",93.5,0.66203,141.232270440917,714008,197.802084067569
2001,4,"Campeche","CAM","r33_edusuperior",20.1,0.66203,30.3611618808815,714008,42.5221592487501
2001,4,"Campeche","CAM","r33_fortamun",139.2,0.66203,210.262374816851,714008,294.481819274926
2001,4,"Campeche","CAM","r33_multiple",94.5,0.66203,142.74277600713,714008,199.917614378452
2001,4,"Campeche","CAM","r33_fise",25.7,0.66203,38.8199930516744,714008,54.3691289896953
2001,4,"Campeche","CAM","r33_total",2636.6,0.66203,3982.59897587723,714008,5577.80721767435
2001,4,"Campeche","CAM","r33_alimenticio",18,0.66203,27.1891001918342,714008,38.0795455958956
2001,4,"Campeche","CAM","r33_infraeduca",56.4,0.66203,85.1925139344138,714008,119.315909533806
2001,4,"Campeche","CAM","r33_fasa",391.6,0.66203,591.513979729015,714008,828.441669741817
2001,4,"Campeche","CAM","r33_faeb",1660,0.66203,2507.4392399136,714008,3511.78031606593
2001,4,"Campeche","CAM","r33_fism",186.3,0.66203,281.407186985484,714008,394.123296917519
2001,4,"Campeche","CAM","r33_edutecnologica",45.8,0.66203,69.1811549325559,714008,96.8912882384454
2001,4,"Campeche","CAM","r33_fis",212,0.66203,320.227180037158,714008,448.492425907215
2001,4,"Campeche","CAM","r33_fortaestados",0,0.66203,0,714008,0
2001,5,"Coahuila de Zaragoza","COA","r33_multiple",120.2,0.66203,181.562769058804,2433242,74.6176373163064
2001,5,"Coahuila de Zaragoza","COA","r33_edusuperior",19.4,0.66203,29.3038079845324,2433242,12.0431128447283
2001,5,"Coahuila de Zaragoza","COA","r33_fortaestados",0,0.66203,0,2433242,0
2001,5,"Coahuila de Zaragoza","COA","r33_fasa",511.3,0.66203,772.321496004713,2433242,317.404309149979
2001,5,"Coahuila de Zaragoza","COA","r33_alimenticio",34.6,0.66203,52.2634925909702,2433242,21.4789538364742
2001,5,"Coahuila de Zaragoza","COA","r33_fism",162.2,0.66203,245.00400283975,2433242,100.690355846131
2001,5,"Coahuila de Zaragoza","COA","r33_faeb",3840.8,0.66203,5801.54977871093,2433242,2384.28803165116
2001,5,"Coahuila de Zaragoza","COA","r33_infraeduca",66.2,0.66203,99.9954684833014,2433242,41.0955706351039
2001,5,"Coahuila de Zaragoza","COA","r33_fis",184.6,0.66203,278.839327522922,2433242,114.595805728703
2001,5,"Coahuila de Zaragoza","COA","r33_edutecnologica",121.5,0.66203,183.526426294881,2433242,75.4246500327057
2001,5,"Coahuila de Zaragoza","COA","r33_total",5400.7,0.66203,8157.78741144661,2433242,3352.64121342908
2001,5,"Coahuila de Zaragoza","COA","r33_fise",22.4,0.66203,33.8353246831715,2433242,13.9054498825729
2001,5,"Coahuila de Zaragoza","COA","r33_fortamun",463.5,0.66203,700.119329939731,2433242,287.731072346988
2001,5,"Coahuila de Zaragoza","COA","r33_segurid",158.8,0.66203,239.868283914626,2433242,98.5797072032401
2001,6,"Colima","COL","r33_fasa",297.5,0.66203,449.375405948371,557968,805.378455302761
2001,6,"Colima","COL","r33_edusuperior",14.2,0.66203,21.4491790402248,557968,38.4415934968041
2001,6,"Colima","COL","r33_total",1801.3,0.66203,2720.8736764195,557968,4876.39734970374
2001,6,"Colima","COL","r33_infraeduca",35.7,0.66203,53.9250487138045,557968,96.6454146363313
2001,6,"Colima","COL","r33_fise",5.2,0.66203,7.85462894430766,557968,14.0772032523508
2001,6,"Colima","COL","r33_fis",42.9,0.66203,64.8006887905382,557968,116.136926831894
2001,6,"Colima","COL","r33_fortaestados",0,0.66203,0,557968,0
2001,6,"Colima","COL","r33_segurid",64.1,0.66203,96.823406794254,557968,173.528601629939
2001,6,"Colima","COL","r33_edutecnologica",28.9,0.66203,43.653610863556,557968,78.2367642294111
2001,6,"Colima","COL","r33_fism",37.7,0.66203,56.9460598462305,557968,102.059723579543
2001,6,"Colima","COL","r33_faeb",1189.8,0.66203,1797.19952268024,557968,3220.97239031672
2001,6,"Colima","COL","r33_multiple",69,0.66203,104.224884068698,557968,186.793658540808
2001,6,"Colima","COL","r33_fortamun",109.1,0.66203,164.79615727384,557968,295.350552852206
2001,6,"Colima","COL","r33_alimenticio",19.1,0.66203,28.8506563146685,557968,51.7066504076731
2001,7,"Chiapas","CHIS","r33_multiple",281.6,0.66203,425.358367445584,4239830,100.324392120812
2001,7,"Chiapas","CHIS","r33_faeb",7070.2,0.66203,10679.5764542392,4239830,2518.86902405031
2001,7,"Chiapas","CHIS","r33_alimenticio",142.6,0.66203,215.398093741975,4239830,50.8034741350421
2001,7,"Chiapas","CHIS","r33_fasa",1205.3,0.66203,1820.61235895654,4239830,429.406924088122
2001,7,"Chiapas","CHIS","r33_total",11528,0.66203,17413.1081673036,4239830,4107.02980244576
2001,7,"Chiapas","CHIS","r33_edusuperior",22.6,0.66203,34.1374257964141,4239830,8.05160249265043
2001,7,"Chiapas","CHIS","r33_fis",1793.9,0.66203,2709.69593522952,4239830,639.104854494053
2001,7,"Chiapas","CHIS","r33_fism",1576.5,0.66203,2381.31202513481,4239830,561.65271370192
2001,7,"Chiapas","CHIS","r33_fise",217.4,0.66203,328.383910094709,4239830,77.4521407921329
2001,7,"Chiapas","CHIS","r33_fortaestados",0,0.66203,0,4239830,0
2001,7,"Chiapas","CHIS","r33_fortamun",791.4,0.66203,1195.41410510098,4239830,281.948593481573
2001,7,"Chiapas","CHIS","r33_segurid",238.7,0.66203,360.557678655046,4239830,85.0405980086574
2001,7,"Chiapas","CHIS","r33_infraeduca",116.4,0.66203,175.822847907195,4239830,41.4693154931199
2001,7,"Chiapas","CHIS","r33_edutecnologica",146.9,0.66203,221.893267676691,4239830,52.3354162022278
2001,8,"Chihuahua","CHIH","r33_fis",326.7,0.66203,493.482168481791,3048688,161.86706166121
2001,8,"Chihuahua","CHIH","r33_total",6022.3,0.66203,9096.71767140462,3048688,2983.81391319959
2001,8,"Chihuahua","CHIH","r33_edusuperior",73.1,0.66203,110.417956890171,3048688,36.2181885749447
2001,8,"Chihuahua","CHIH","r33_fise",39.6,0.66203,59.8160204220353,3048688,19.6202498983285
2001,8,"Chihuahua","CHIH","r33_edutecnologica",91.2,0.66203,137.758107638627,3048688,45.1860300688777
2001,8,"Chihuahua","CHIH","r33_faeb",3926.8,0.66203,5931.45325740525,3048688,1945.57568941304
2001,8,"Chihuahua","CHIH","r33_fortaestados",0,0.66203,0,3048688,0
2001,8,"Chihuahua","CHIH","r33_alimenticio",50.4,0.66203,76.1294805371358,3048688,24.9712271433272
2001,8,"Chihuahua","CHIH","r33_fortamun",615.3,0.66203,929.414074890866,3048688,304.857064708119
2001,8,"Chihuahua","CHIH","r33_infraeduca",64.2,0.66203,96.9744573508753,3048688,31.808586956381
2001,8,"Chihuahua","CHIH","r33_fasa",693.5,0.66203,1047.53561016872,3048688,343.602103648758
2001,8,"Chihuahua","CHIH","r33_segurid",181.1,0.66203,273.552558041176,3048688,89.7279610249315
2001,8,"Chihuahua","CHIH","r33_multiple",187.7,0.66203,283.521894778182,3048688,92.9980026746529
2001,8,"Chihuahua","CHIH","r33_fism",287.1,0.66203,433.666148059756,3048688,142.246811762881
2001,9,"Distrito Federal","DF","r33_fism",0,0.66203,0,8961129,0
2001,9,"Distrito Federal","DF","r33_multiple",724.8,0.66203,1094.81443439119,8961129,122.173716547456
2001,9,"Distrito Federal","DF","r33_alimenticio",724.8,0.66203,1094.81443439119,8961129,122.173716547456
2001,9,"Distrito Federal","DF","r33_edutecnologica",0,0.66203,0,8961129,0
2001,9,"Distrito Federal","DF","r33_fortaestados",0,0.66203,0,8961129,0
2001,9,"Distrito Federal","DF","r33_infraeduca",0,0.66203,0,8961129,0
2001,9,"Distrito Federal","DF","r33_total",19222,0.66203,29034.9379937465,8961129,3240.09820567771
2001,9,"Distrito Federal","DF","r33_faeb",0,0.66203,0,8961129,0
2001,9,"Distrito Federal","DF","r33_fis",0,0.66203,0,8961129,0
2001,9,"Distrito Federal","DF","r33_fasa",1500,0.66203,2265.75834931952,8961129,252.842956430994
2001,9,"Distrito Federal","DF","r33_fise",0,0.66203,0,8961129,0
2001,9,"Distrito Federal","DF","r33_segurid",579,0.66203,874.582722837334,8961129,97.5973811823637
2001,9,"Distrito Federal","DF","r33_fortamun",1618.9,0.66203,2445.35746114224,8961129,272.884974777424
2001,9,"Distrito Federal","DF","r33_edusuperior",0,0.66203,0,8961129,0
2002,1,"Aguascalientes","AGS","r33_faeb",1810.1,0.69926,2588.59365615079,1043783,2480.01132050511
2002,1,"Aguascalientes","AGS","r33_edutecnologica",42.1,0.69926,60.2065040185339,1043783,57.6810544131624
2002,1,"Aguascalientes","AGS","r33_fortaestados",0,0.69926,0,1043783,0
2002,1,"Aguascalientes","AGS","r33_infraeduca",38,0.69926,54.3431627720733,1043783,52.0636595653247
2002,1,"Aguascalientes","AGS","r33_alimenticio",44.3,0.69926,63.3526871263908,1043783,60.6952662827338
2002,1,"Aguascalientes","AGS","r33_total",2744.7,0.69926,3925.14944369762,1043783,3760.50332655123
2002,1,"Aguascalientes","AGS","r33_multiple",118.5,0.69926,169.464862855018,1043783,162.356412065552
2002,1,"Aguascalientes","AGS","r33_edusuperior",36.2,0.69926,51.7690129565541,1043783,49.5974862174936
2002,1,"Aguascalientes","AGS","r33_segurid",41.8,0.69926,59.7774790492807,1043783,57.2700255218572
2002,1,"Aguascalientes","AGS","r33_fis",81.2,0.69926,116.122758344536,1043783,111.251819913273
2002,1,"Aguascalientes","AGS","r33_fism",71.4,0.69926,102.107942682264,1043783,97.8248761306365
2002,1,"Aguascalientes","AGS","r33_fise",9.8,0.69926,14.0148156622715,1043783,13.4269437826364
2002,1,"Aguascalientes","AGS","r33_fasa",433.5,0.69926,619.941080570889,1043783,593.936747936007
2002,1,"Aguascalientes","AGS","r33_fortamun",217.5,0.69926,311.043102708578,1043783,297.995946196267
2002,10,"Durango","DUR","r33_edusuperior",18.5,0.69926,26.4565397706147,1525797,17.3394886545292
2002,10,"Durango","DUR","r33_fism",314.4,0.69926,449.618167777365,1525797,294.677580161296
